filter,till,till_date,fert_comp,spr_fert,fert_date,sum_fert,fert_app,cover,TN_mean,TN_min,TN_max,TDP_mean,TDP_min,TDP_max,CY_mean,CY_min,CY_max
1,Till,1-Apr,26-13-00,125,1-Feb,500,Broadcast,None,25.52599366,5.012772904,95.15578701,2.592979451,0.087688322,5.954540448,3.300941558,1.276608937,4.311693521
3,Till,1-Apr,26-13-00,125,1-Feb,500,Broadcast,None,24.09019939,4.723724109,95.15578701,2.446849402,0.081908339,5.954540448,3.300941558,1.276608937,4.311693521
5,Till,1-Apr,26-13-00,125,1-Feb,500,Broadcast,None,23.48820097,4.611292506,95.15578701,2.388978052,0.079763139,5.954540448,3.300941558,1.276608937,4.311693521
0,Till,1-Apr,26-13-00,500,1-Feb,250,Injection,None,37.58454046,7.12209008,107.6855789,2.537827541,0.14742258,5.573671994,3.300806818,1.232286569,4.311693521
1,Till,1-Apr,26-13-00,500,1-Feb,250,Injection,None,24.25212726,4.307620563,84.84925455,1.699040915,0.087688322,4.340004578,3.300806818,1.232286569,4.311693521
3,Till,1-Apr,26-13-00,500,1-Feb,250,Injection,None,23.05924955,4.091850406,82.98647339,1.635195635,0.081908339,4.247486638,3.300806818,1.232286569,4.311693521
5,Till,1-Apr,26-13-00,500,1-Feb,250,Injection,None,22.56641655,4.010706676,82.15667768,1.609471381,0.079763139,4.209562101,3.300806818,1.232286569,4.311693521
0,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,58.27841811,4.880334081,120.5963126,3.217383982,1.438744582,5.398104158,3.300723555,0.981908948,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,34.37805122,3.077195541,95.31437316,1.880509281,0.73254464,3.762482589,3.300723555,0.981908948,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,32.22580329,2.93582846,94.21863701,1.775135156,0.619900274,3.762482589,3.300723555,0.981908948,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,31.30164099,2.885209083,94.21863701,1.733347121,0.581265116,3.762482589,3.300723555,0.981908948,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,None,58.27841811,4.880334081,120.5963126,3.217383982,1.438744582,5.398104158,3.300723555,0.981908948,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,None,34.37805122,3.07719554,95.31437316,1.880509281,0.73254464,3.762482589,3.300723555,0.981908948,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,None,32.22580329,2.935828461,94.21863701,1.775135156,0.619900274,3.762482589,3.300723555,0.981908948,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,0,Broadcast,None,31.30164099,2.885209083,94.21863701,1.733347121,0.581265116,3.762482589,3.300723555,0.981908948,4.311893622
0,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,58.26712078,4.881992897,120.6093877,3.205915186,1.436211323,5.36357451,3.300535721,0.981857599,4.311693521
1,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,34.35559882,3.077405194,95.27116203,1.874776374,0.73254464,3.741054767,3.300535721,0.981857599,4.311693521
3,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,32.20437032,2.936226308,93.86770671,1.769796322,0.619900274,3.741054767,3.300535721,0.981857599,4.311693521
5,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,Winter Rye,31.28034495,2.885320475,93.86770671,1.728288951,0.581265116,3.741054767,3.300535721,0.981857599,4.311693521
0,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,None,58.26712078,4.881992897,120.6093877,3.205915186,1.436211322,5.36357451,3.300535721,0.981857599,4.311693521
1,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,None,34.35559882,3.077405194,95.27116203,1.874776374,0.73254464,3.741054767,3.300535721,0.981857599,4.311693521
3,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,None,32.20437032,2.936226308,93.86770671,1.769796322,0.619900274,3.741054767,3.300535721,0.981857599,4.311693521
5,Till,1-Apr,28-10-10,500,1-Feb,0,Broadcast,None,31.28034495,2.885320474,93.86770671,1.728288951,0.581265116,3.741054767,3.300535721,0.981857599,4.311693521
0,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,Winter Rye,85.94954387,7.127582632,229.0354479,8.791181354,0.148858498,16.58006386,3.300524213,1.222863676,4.31220824
1,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,Winter Rye,52.66447263,4.542833493,176.9860107,5.051711641,0.088821214,12.20560381,3.300524213,1.222863676,4.31220824
3,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,Winter Rye,49.58635693,4.220744998,172.3520809,4.749222029,0.082738823,12.20560381,3.300524213,1.222863676,4.31220824
5,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,Winter Rye,48.24473188,4.103654569,171.3811097,4.629996424,0.080506316,12.20560381,3.300524213,1.222863676,4.31220824
0,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,None,85.94954387,7.127582632,229.0354479,8.791181354,0.148858498,16.58006386,3.300524213,1.222863676,4.31220824
1,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,None,52.66447263,4.542833493,176.9860107,5.051711641,0.088821214,12.20560381,3.300524213,1.222863676,4.31220824
3,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,None,49.58635693,4.220744998,172.3520809,4.749222029,0.082738823,12.20560381,3.300524213,1.222863676,4.31220824
5,No Till,NA,26-13-00,1000,1-Feb,125,Broadcast,None,48.24473188,4.103654569,171.3811097,4.629996424,0.080506316,12.20560381,3.300524213,1.222863676,4.31220824
0,Till,15-Apr,26-13-00,1000,1-Feb,125,Injection,None,53.25426987,6.737707004,186.4870054,3.044379585,0.148416795,7.153383518,3.299414484,1.222720501,4.311893622
1,Till,15-Apr,26-13-00,1000,1-Feb,125,Injection,None,34.77705843,4.418240322,146.5986675,2.114499961,0.088112921,6.086935072,3.299414484,1.222720501,4.311893622
3,Till,15-Apr,26-13-00,1000,1-Feb,125,Injection,None,33.11010378,4.140099562,143.3090594,2.042051476,0.082272875,5.997110612,3.299414484,1.222720501,4.311893622
5,Till,15-Apr,26-13-00,1000,1-Feb,125,Injection,None,32.39287664,4.036386498,141.7436671,2.013095492,0.080106907,5.959959955,3.299414484,1.222720501,4.311893622
0,Till,1-Apr,26-13-00,1000,1-Feb,125,Injection,None,53.28331385,6.738572416,186.7072132,3.037792568,0.14742258,7.14293325,3.299137009,1.222710911,4.311693521
1,Till,1-Apr,26-13-00,1000,1-Feb,125,Injection,None,34.79371354,4.418373065,146.7376252,2.110951378,0.087688322,6.082474169,3.299137009,1.222710911,4.311693521
3,Till,1-Apr,26-13-00,1000,1-Feb,125,Injection,None,33.12100822,4.140254278,143.3857153,2.038723373,0.081908339,5.993160169,3.299137009,1.222710911,4.311693521
5,Till,1-Apr,26-13-00,1000,1-Feb,125,Injection,None,32.40847655,4.036656834,141.8846429,2.009851528,0.079763139,5.955822386,3.299137009,1.222710911,4.311693521
0,Till,15-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,85.59278688,6.703119161,227.7756323,7.983543271,0.148416795,14.13675674,3.298949353,1.22282398,4.311893622
1,Till,15-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,52.85721747,4.338776391,179.5657674,4.635132967,0.088112921,9.985960212,3.298949353,1.22282398,4.311893622
3,Till,15-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,49.84861405,4.060608885,175.3841783,4.366890684,0.082272875,9.985960212,3.298949353,1.22282398,4.311893622
5,Till,15-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,48.53522035,3.956866709,173.454971,4.26079549,0.080106907,9.985960212,3.298949353,1.22282398,4.311893622
0,Till,1-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,85.59226353,6.70380777,227.7850986,7.959889885,0.14742258,14.05474419,3.29867118,1.222814446,4.311693521
1,Till,1-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,52.86226251,4.338852668,179.5568531,4.622122633,0.087688322,9.93346693,3.29867118,1.222814446,4.311693521
3,Till,1-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,49.85246465,4.060743479,175.3748383,4.355170177,0.081908339,9.93346693,3.29867118,1.222814446,4.311693521
5,Till,1-Apr,26-13-00,1000,1-Feb,125,Broadcast,None,48.53788539,3.957151247,173.4333772,4.249224172,0.079763139,9.93346693,3.29867118,1.222814446,4.311693521
0,No Till,NA,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,56.95469275,7.527468044,146.5743012,5.84004804,0.148858498,11.28449291,3.297877196,1.232373991,4.31220824
1,No Till,NA,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,34.68590015,4.454400188,117.2042947,3.370269901,0.088821214,8.303812974,3.297877196,1.232373991,4.31220824
3,No Till,NA,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,32.64761189,4.204738936,117.2042947,3.17130197,0.082738823,8.303812974,3.297877196,1.232373991,4.31220824
5,No Till,NA,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,31.77299669,4.111738981,117.2042947,3.0924262,0.080506316,8.303812974,3.297877196,1.232373991,4.31220824
0,No Till,NA,26-13-00,500,1-May,125,Broadcast,Winter Rye,45.21531052,12.43799341,118.6698423,4.768519927,0.148858498,9.525438117,3.297574414,1.219718995,4.31220824
1,No Till,NA,26-13-00,500,1-May,125,Broadcast,Winter Rye,26.77955469,6.257356326,86.962315,2.768679872,0.088821214,7.063679114,3.297574414,1.219718995,4.31220824
3,No Till,NA,26-13-00,500,1-May,125,Broadcast,Winter Rye,25.09497506,5.524908331,86.962315,2.607747474,0.082738823,7.063679114,3.297574414,1.219718995,4.31220824
5,No Till,NA,26-13-00,500,1-May,125,Broadcast,Winter Rye,24.38028998,5.190220616,86.962315,2.544050305,0.080506316,7.063679114,3.297574414,1.219718995,4.31220824
0,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,56.5743046,7.103274165,145.1747584,5.349584804,0.148416795,9.773143423,3.296211462,1.232337584,4.311893622
1,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,34.73238116,4.289133874,115.7335916,3.117308392,0.088112921,6.909051733,3.296211462,1.232337584,4.311893622
3,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,32.75232839,4.073755807,115.7335916,2.939551243,0.082272875,6.909051733,3.296211462,1.232337584,4.311893622
5,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,Winter Rye,31.90088767,3.992215303,115.7335916,2.86894355,0.080106907,6.909051733,3.296211462,1.232337584,4.311893622
0,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,None,56.5743046,7.103274165,145.1747584,5.349584804,0.148416795,9.773143423,3.296211462,1.232337584,4.311893622
1,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,None,34.73238116,4.289133874,115.7335916,3.117308392,0.088112921,6.909051733,3.296211462,1.232337584,4.311893622
3,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,None,32.75232839,4.073755807,115.7335916,2.939551243,0.082272875,6.909051733,3.296211462,1.232337584,4.311893622
5,Till,15-Apr,26-13-00,500,1-Feb,250,Broadcast,None,31.90088767,3.992215303,115.7335916,2.86894355,0.080106907,6.909051733,3.296211462,1.232337584,4.311893622
0,Till,1-Apr,26-13-00,500,1-Feb,250,Broadcast,None,56.5844213,7.103757348,145.1931333,5.334574355,0.14742258,9.714809605,3.295924776,1.232330893,4.311693521
1,Till,1-Apr,26-13-00,500,1-Feb,250,Broadcast,None,34.73736564,4.289315644,115.7485136,3.109927206,0.087688322,6.881235658,3.295924776,1.232330893,4.311693521
3,Till,1-Apr,26-13-00,500,1-Feb,250,Broadcast,None,32.75497561,4.073517418,115.7485136,2.932551671,0.081908339,6.881235658,3.295924776,1.232330893,4.311693521
5,Till,1-Apr,26-13-00,500,1-Feb,250,Broadcast,None,31.90226238,3.992373117,115.7485136,2.862172179,0.079763139,6.881235658,3.295924776,1.232330893,4.311693521
0,Till,15-Apr,26-13-00,500,1-May,125,Broadcast,None,44.7967284,12.01485971,116.9924071,4.500708749,0.148416795,8.682719382,3.295818811,1.219684428,4.311893622
1,Till,15-Apr,26-13-00,500,1-May,125,Broadcast,None,26.84731667,6.156394892,85.48480183,2.636116015,0.088112921,6.235860855,3.295818811,1.219684428,4.311893622
3,Till,15-Apr,26-13-00,500,1-May,125,Broadcast,None,25.21806534,5.456763892,85.48480183,2.488161968,0.082272875,6.235860855,3.295818811,1.219684428,4.311893622
5,Till,15-Apr,26-13-00,500,1-May,125,Broadcast,None,24.52766204,5.190220616,85.48480183,2.429391256,0.080106907,6.235860855,3.295818811,1.219684428,4.311893622
0,Till,1-Apr,26-13-00,500,1-May,125,Broadcast,None,44.80556657,12.01562972,117.0120563,4.492538797,0.14742258,8.65732798,3.295521236,1.219680637,4.311693521
1,Till,1-Apr,26-13-00,500,1-May,125,Broadcast,None,26.84818547,6.164303178,85.50122311,2.631813351,0.087688322,6.216686093,3.295521236,1.219680637,4.311693521
3,Till,1-Apr,26-13-00,500,1-May,125,Broadcast,None,25.21933377,5.462893423,85.50122311,2.484093889,0.081908339,6.216686093,3.295521236,1.219680637,4.311693521
5,Till,1-Apr,26-13-00,500,1-May,125,Broadcast,None,24.52850446,5.190220616,85.50122311,2.425391147,0.079763139,6.216686093,3.295521236,1.219680637,4.311693521
0,No Till,NA,26-13-00,250,1-May,250,Broadcast,Winter Rye,36.21684217,10.18651281,89.07258995,3.829797592,0.148858498,7.754820237,3.293323148,1.230793817,4.31220824
1,No Till,NA,26-13-00,250,1-May,250,Broadcast,Winter Rye,21.44691509,5.478879908,72.05219748,2.229094939,0.088821214,5.739110592,3.293323148,1.230793817,4.31220824
3,No Till,NA,26-13-00,250,1-May,250,Broadcast,Winter Rye,20.10795446,4.956745223,72.05219748,2.100407304,0.082738823,5.739110592,3.293323148,1.230793817,4.31220824
5,No Till,NA,26-13-00,250,1-May,250,Broadcast,Winter Rye,19.55223457,4.650081839,72.05219748,2.049664168,0.080506316,5.739110592,3.293323148,1.230793817,4.31220824
0,No Till,NA,28-10-10,250,1-Feb,0,Injection,Winter Rye,26.84128365,4.915657905,48.21413357,1.039586298,0.411352573,1.720333469,3.291914083,0.827070634,4.290244648
1,No Till,NA,28-10-10,250,1-Feb,0,Injection,Winter Rye,15.98725235,2.856967053,34.65573243,0.674792052,0.278559376,1.119341438,3.291914083,0.827070634,4.290244648
3,No Till,NA,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.8123075,2.682261457,33.30644599,0.611565332,0.194127559,1.119341438,3.291914083,0.827070634,4.290244648
5,No Till,NA,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.42578623,2.621077077,32.73705458,0.601770892,0.184015789,1.119341438,3.291914083,0.827070634,4.290244648
0,No Till,NA,28-10-10,250,1-Feb,0,Injection,None,26.84128365,4.915657905,48.21413357,1.039586298,0.411352573,1.720333469,3.291914083,0.827070634,4.290244648
1,No Till,NA,28-10-10,250,1-Feb,0,Injection,None,15.98725235,2.856967053,34.65573243,0.674792052,0.278559376,1.119341438,3.291914083,0.827070634,4.290244648
3,No Till,NA,28-10-10,250,1-Feb,0,Injection,None,14.8123075,2.682261457,33.30644599,0.611565332,0.194127559,1.119341438,3.291914083,0.827070634,4.290244648
5,No Till,NA,28-10-10,250,1-Feb,0,Injection,None,14.42578623,2.621077077,32.73705458,0.601770892,0.184015789,1.119341438,3.291914083,0.827070634,4.290244648
0,No Till,NA,28-10-10,250,1-May,125,Broadcast,None,35.40530725,9.396568362,76.19179062,2.515981308,1.386384685,4.930388322,3.291904704,1.161837918,4.301162634
1,No Till,NA,28-10-10,250,1-May,125,Broadcast,None,18.09235986,5.028858423,54.14844044,1.360198525,0.507390561,2.500465864,3.291904704,1.161837918,4.301162634
3,No Till,NA,28-10-10,250,1-May,125,Broadcast,None,16.53550168,4.651489957,52.41317897,1.268523185,0.4291362,2.450982943,3.291904704,1.161837918,4.301162634
5,No Till,NA,28-10-10,250,1-May,125,Broadcast,None,15.89040591,4.501125794,51.65032728,1.231994479,0.402502442,2.428972069,3.291904704,1.161837918,4.301162634
0,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,35.84351429,9.765738851,87.68976892,3.607620807,0.148416795,7.045197023,3.29161972,1.230754399,4.311893622
1,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,21.45302206,5.309141835,70.83694392,2.118054124,0.088112921,5.03723138,3.29161972,1.230754399,4.311893622
3,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,20.16357709,4.942881497,70.83694392,1.999899003,0.082272875,5.03723138,3.29161972,1.230754399,4.311893622
5,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,19.62776082,4.650081839,70.83694392,1.953112044,0.080106907,5.03723138,3.29161972,1.230754399,4.311893622
0,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,None,35.84351429,9.765738851,87.68976892,3.607620807,0.148416795,7.045197023,3.29161972,1.230754399,4.311893622
1,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,None,21.45302206,5.309141835,70.83694392,2.118054124,0.088112921,5.03723138,3.29161972,1.230754399,4.311893622
3,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,None,20.16357709,4.942881497,70.83694392,1.999899003,0.082272875,5.03723138,3.29161972,1.230754399,4.311893622
5,Till,15-Apr,26-13-00,250,1-May,250,Broadcast,None,19.62776082,4.650081839,70.83694392,1.953112044,0.080106907,5.03723138,3.29161972,1.230754399,4.311893622
0,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,35.84342541,9.766544042,87.63463886,3.600718743,0.14742258,7.01861804,3.291324018,1.230749548,4.311692964
1,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,21.45281922,5.30961249,70.81439627,2.114461667,0.087688322,5.020849286,3.291324018,1.230749548,4.311692964
3,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,20.16288503,4.942971613,70.81439627,1.996470615,0.081908339,5.020849286,3.291324018,1.230749548,4.311692964
5,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,Winter Rye,19.62529624,4.650081839,70.81439627,1.949762121,0.079763139,5.020849286,3.291324018,1.230749548,4.311692964
0,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,None,35.84342541,9.766544042,87.63463886,3.600718743,0.14742258,7.01861804,3.291324018,1.230749548,4.311692964
1,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,None,21.45281922,5.30961249,70.81439627,2.114461667,0.087688322,5.020849286,3.291324018,1.230749548,4.311692964
3,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,None,20.16288503,4.942971613,70.81439627,1.996470615,0.081908339,5.020849286,3.291324018,1.230749548,4.311692964
5,Till,1-Apr,26-13-00,250,1-May,250,Broadcast,None,19.62529624,4.650081839,70.81439627,1.949762121,0.079763139,5.020849286,3.291324018,1.230749548,4.311692964
0,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,26.47785977,4.495328634,48.07226544,1.000382613,0.386749814,1.710518298,3.291142473,0.826715594,4.289568577
1,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,15.83791299,2.693655416,34.55837612,0.652125707,0.269500033,1.098727394,3.291142473,0.826715594,4.289568577
3,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.6952193,2.55284156,33.25474009,0.590418388,0.194127559,1.073692695,3.291142473,0.826715594,4.289568577
5,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.31945487,2.501876837,32.68592898,0.581245169,0.184015789,1.063357756,3.291142473,0.826715594,4.289568577
0,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,None,26.47785977,4.495328634,48.07226544,1.000382613,0.386749814,1.710518298,3.291142473,0.826715594,4.289568577
1,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,None,15.83791299,2.693655415,34.55837612,0.652125707,0.269500033,1.098727394,3.291142473,0.826715594,4.289568577
3,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,None,14.6952193,2.55284156,33.25474009,0.590418388,0.194127559,1.073692695,3.291142473,0.826715594,4.289568577
5,Till,15-Apr,28-10-10,250,1-Feb,0,Injection,None,14.31945487,2.501876837,32.68592898,0.581245169,0.184015789,1.063357756,3.291142473,0.826715594,4.289568577
0,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,26.48070109,4.496132531,48.09934883,0.998426716,0.386381389,1.710518298,3.290944379,0.826657833,4.289255408
1,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,15.83809686,2.694285228,34.57646706,0.65108903,0.269371691,1.098727394,3.290944379,0.826657833,4.289255408
3,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.69531925,2.552903471,33.26547502,0.589434382,0.194127559,1.073692695,3.290944379,0.826657833,4.289255408
5,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,Winter Rye,14.31901834,2.502370996,32.69791735,0.580245346,0.184015789,1.063024466,3.290944379,0.826657833,4.289255408
0,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,None,26.48070109,4.496132531,48.09934883,0.998426716,0.386381389,1.710518298,3.290944379,0.826657833,4.289255408
1,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,None,15.83809686,2.694285228,34.57646706,0.65108903,0.269371691,1.098727394,3.290944379,0.826657833,4.289255408
3,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,None,14.69531925,2.552903471,33.26547502,0.589434382,0.194127559,1.073692695,3.290944379,0.826657833,4.289255408
5,Till,1-Apr,28-10-10,250,1-Feb,0,Injection,None,14.31901834,2.502370997,32.69791735,0.580245346,0.184015789,1.063024466,3.290944379,0.826657833,4.289255408
0,No Till,NA,26-13-00,250,1-Feb,250,Injection,Winter Rye,29.74512369,7.16712562,71.84185774,2.125019106,0.148858498,5.262468421,3.288653713,1.204855592,4.31220824
